filename,loss_total,loss_bbox,loss_cls,loss_rpn_bbox,loss_rpn_cls
350.jpg,0.7481316710131978,0.45313969254493713,0.26816877722740173,0.025889846496284008,0.0009333547445748991
473.jpg,0.5434038265670171,0.179383784532547,0.3582957088947296,0.005173789104446769,0.0005505440352937541
566.jpg,0.5316168145669167,0.3226993978023529,0.18669061362743378,0.011759646935388446,0.010467156201741545
796.jpg,0.48509274568164074,0.33814239501953125,0.132516548037529,0.014172423630952835,0.00026137899362765893
478.jpg,0.4751792795218499,0.28525519371032715,0.17342457175254822,0.012282643059734255,0.004216870999240285
855.jpg,0.41139910371157384,0.16205507516860962,0.2409002184867859,0.007165298797190189,0.0012785112589881464
557.jpg,0.397433822834401,0.19659560918807983,0.19291391968727112,0.007463891291990876,0.00046040266705915656
712.jpg,0.38928730835336367,0.2719072103500366,0.10880528390407562,0.008285480085760355,0.0002893340134910716
734.jpg,0.3892217301508314,0.20939083397388458,0.17063617706298828,0.00860776286572218,0.0005869562482363477
828.jpg,0.3619986349838662,0.21936121582984924,0.13496972620487213,0.00698965834453702,0.0006780346046078023
594.jpg,0.33220011116620185,0.23032201826572418,0.08277758955955505,0.009221242391504347,0.009879260949418267
300.jpg,0.320349437832526,0.18970337510108948,0.1206626147031784,0.009790027979761362,0.00019342004849676186
129.jpg,0.3084202289550717,0.1975761502981186,0.1010729968547821,0.008836363616865128,0.0009347181853058828
937.jpg,0.293319525616198,0.1537684202194214,0.12874963879585266,0.010319927707314491,0.0004815388936094678
150.jpg,0.2860290334747182,0.1846258044242859,0.08914586156606674,0.012111913412809372,0.00014545407155619472
662.jpg,0.2827705036620073,0.09248130023479462,0.18617825210094452,0.004008008923847228,0.00010294240242092467
857.jpg,0.26291104688107225,0.17187577486038208,0.08644340932369232,0.0039302107761614025,0.000661651920836448
579.jpg,0.26177287437852925,0.12893502414226532,0.12148629128932953,0.010609493590891361,0.0007420653560430424
806.jpg,0.2572023184635839,0.16653242707252502,0.07698451727628708,0.01292463205754757,0.0007607420572242063
40.jpg,0.25596016072344696,0.14891310036182404,0.10240855067968369,0.00439718272536993,0.00024132695656930991
661.jpg,0.2558622547474432,0.16482175886631012,0.08737646788358688,0.003526105312630534,0.00013792268491563675
666.jpg,0.2540800517733892,0.11279547959566116,0.1351950764656067,0.005417820531874895,0.0006716751802464671
56.jpg,0.24524948897497012,0.16365200281143188,0.06446266919374466,0.009498614352196455,0.007636202617597121
839.jpg,0.21452837601370334,0.14344193041324615,0.0635661631822586,0.006610462442040443,0.0009098199761581327
154.jpg,0.21438751514839005,0.13855940103530884,0.06047004833817482,0.012612243182957172,0.0027458225919492207
247.jpg,0.19992608285203772,0.12590044736862183,0.06446243822574615,0.008789426530711353,0.0007737707269583893
260.jpg,0.1985834400834392,0.13256216049194336,0.060223571956157684,0.005404913332313299,0.00039279430302485707
229.jpg,0.1971245584699659,0.13410989940166473,0.04683537781238556,0.0158723380882293,0.00030694316768631325
34.jpg,0.17690110351614408,0.12113839387893677,0.05314736068248749,0.0023746711667627096,0.00024067778795711092
233.jpg,0.17677290892279984,0.12537381052970886,0.04620719328522682,0.0050275571120437235,0.00016434799582043524
107.jpg,0.17540765917055975,0.1157047376036644,0.053173866122961044,0.00636229629162699,0.00016675915230732197
65.jpg,0.17236244836773545,0.09875945746898651,0.0690804123878479,0.004410870838910341,0.00011170767199070175
922.jpg,0.17099996631259273,0.09746098518371582,0.07048659026622772,0.002008159179240465,0.001044231683408725
418.jpg,0.15825773672021626,0.0682595893740654,0.08758485317230225,0.0021754996851086617,0.0002377944887399508
703.jpg,0.15296545731006006,0.10446304827928543,0.043726250529289246,0.004250120837241411,0.0005260376642439724
70.jpg,0.14464916051849738,0.09935839474201202,0.042547814548015594,0.001747720642015338,0.0009952305864544264
14.jpg,0.14420803810070548,0.09195800125598907,0.04603471979498863,0.006156802613986656,5.8514435741119364e-05
562.jpg,0.14123452122362323,0.07939931750297546,0.05928485468029976,0.002067659283056855,0.0004826897572911548
226.jpg,0.13302318171008665,0.0797363817691803,0.04711176082491875,0.006009986624121666,0.00016505249186593574
851.jpg,0.1326225875413911,0.08620410412549973,0.03854306414723396,0.005753394681960344,0.00212202458669708
407.jpg,0.1259560138106952,0.07520874589681625,0.04346807673573494,0.006191332591697574,0.001087858586446444
89.jpg,0.12316867068875578,0.06371701508760452,0.052284665405750275,0.00546735804527998,0.0016996321501210054
537.jpg,0.12090158036428944,0.051344405859708786,0.05873773992061615,0.001992701319977641,0.008826733263986863
243.jpg,0.11924986662478432,0.07130297273397446,0.041741035878658295,0.006022300571203232,0.00018355744094833426
232.jpg,0.11776258183467192,0.083851158618927,0.028449196368455887,0.0050611672922968864,0.00040105955499214474
86.jpg,0.11642325705398093,0.0717204362154007,0.03870075196027756,0.005717618158087134,0.0002844507202155455
54.jpg,0.11380438824608063,0.06155155226588249,0.04829614982008934,0.0038158937240950763,0.00014079243601372582
474.jpg,0.11206095786585024,0.0719619020819664,0.03745236247777939,0.002594866731669754,5.182657443469907e-05
