filename,loss_total,loss_bbox,loss_cls,loss_rpn_bbox,loss_rpn_cls
350.jpg,1.3655063073383644,0.32341793179512024,0.5829932689666748,0.047280704602599144,0.41181440197397023
300.jpg,0.8449306298134616,0.20446817576885223,0.36799776554107666,0.02963049476966262,0.24283419373387005
478.jpg,0.8319706849579234,0.19726689159870148,0.3507157266139984,0.03731675259768963,0.24667131414753385
828.jpg,0.8187614351627417,0.19195227324962616,0.3745698928833008,0.02910512313246727,0.22313414589734748
150.jpg,0.6806740879837889,0.12439791113138199,0.3156059682369232,0.024429448880255222,0.2162407597352285
56.jpg,0.6275895580474753,0.08303241431713104,0.17034800350666046,0.05142157897353172,0.32278756125015207
796.jpg,0.6047017022792716,0.10131104290485382,0.2193213403224945,0.03616423811763525,0.24790508093428798
855.jpg,0.582766751278541,0.14092117547988892,0.26284146308898926,0.020409658551216125,0.15859445415844675
712.jpg,0.5473819705948699,0.09132545441389084,0.23469725251197815,0.027900541434064507,0.19345872223493643
129.jpg,0.5441045627230778,0.09048323333263397,0.217352032661438,0.02908845292404294,0.20718084380496293
154.jpg,0.5407968459912809,0.06056056544184685,0.14805388450622559,0.04627344012260437,0.28590895592060406
734.jpg,0.5400704134517582,0.07679550349712372,0.24503391981124878,0.022513468749821186,0.19572752139356453
233.jpg,0.5309286905394401,0.11010611057281494,0.2492898851633072,0.015232807490974665,0.15629988731234334
646.jpg,0.5148381211911328,0.11387327313423157,0.27719706296920776,0.005797900725156069,0.11796988436253741
566.jpg,0.5085008660680614,0.06922073662281036,0.1488913893699646,0.04497977811843157,0.2454089619568549
857.jpg,0.49859165656380355,0.09691675007343292,0.2183818519115448,0.018021120689809322,0.1652719338890165
260.jpg,0.4976797651615925,0.09521131217479706,0.179772287607193,0.018098262138664722,0.20459790324093774
89.jpg,0.4963529945234768,0.07965445518493652,0.15907007455825806,0.03845579922199249,0.21917266555828974
851.jpg,0.48707173352886457,0.1135583370923996,0.21906358003616333,0.023086102679371834,0.1313637137209298
247.jpg,0.48681902524549514,0.07427160441875458,0.18025930225849152,0.026298715732991695,0.20598940283525735
229.jpg,0.46691165113588795,0.04320325702428818,0.10455707460641861,0.04626629501581192,0.27288502448936924
579.jpg,0.4493413523887284,0.04424044117331505,0.11940991133451462,0.03693387331441045,0.2487571265664883
14.jpg,0.4471404227806488,0.08911708742380142,0.16447778046131134,0.02695774007588625,0.1665878148196498
244.jpg,0.43391513836104423,0.09213412553071976,0.2046336829662323,0.007189070340245962,0.1299582595238462
557.jpg,0.43221990775782615,0.09912964701652527,0.19371725618839264,0.010447790147736669,0.12892521440517157
703.jpg,0.43054895737441257,0.10495956242084503,0.1814950704574585,0.01303467620164156,0.13105964829446748
839.jpg,0.40676696790615097,0.06183350831270218,0.14911556243896484,0.019221793860197067,0.17659610329428688
922.jpg,0.4063669334282167,0.09582076966762543,0.19125691056251526,0.006549532990902662,0.11273972020717338
594.jpg,0.4046706083463505,0.050380319356918335,0.1482979953289032,0.019076113123446703,0.18691618053708225
54.jpg,0.401443852490047,0.07545972615480423,0.1479385644197464,0.025940450141206384,0.15210511177428998
340.jpg,0.38119380081479903,0.10630610585212708,0.17896190285682678,0.014650875702500343,0.08127491640334483
243.jpg,0.369916100113187,0.06175114959478378,0.13104833662509918,0.01904386468231678,0.15807274921098724
327.jpg,0.3634008742083097,0.06963435560464859,0.13333040475845337,0.01890583522617817,0.14153027861902956
65.jpg,0.3563665921537904,0.06521136313676834,0.15575538575649261,0.007910201093181968,0.12748964216734748
661.jpg,0.3562432509206701,0.09569337218999863,0.16517966985702515,0.008527374593541026,0.08684283428010531
117.jpg,0.3515596003853716,0.10028522461652756,0.16210371255874634,0.005915933288633823,0.08325472992146388
473.jpg,0.3490962507057702,0.07298555970191956,0.14518143236637115,0.013130027800798416,0.11779923083668109
107.jpg,0.3451759988674894,0.06717589497566223,0.1350753903388977,0.01167354779317975,0.1312511657597497
86.jpg,0.3416915910784155,0.05271497368812561,0.13104833662509918,0.0140888886526227,0.14383939211256802
484.jpg,0.32391959651431534,0.0568891204893589,0.10599879175424576,0.02433282695710659,0.1366988573136041
146.jpg,0.31589766578690615,0.07820648699998856,0.16466762125492096,0.004241778515279293,0.06878177901671734
662.jpg,0.3155226297385525,0.04468708112835884,0.11186221241950989,0.028409529477357864,0.1305638067133259
483.jpg,0.3136399019276723,0.0830559954047203,0.13333040475845337,0.01397860236465931,0.08327489939983934
40.jpg,0.3091404833685374,0.057712897658348083,0.13402965664863586,0.012389793992042542,0.1050081350695109
864.jpg,0.3007525078719482,0.05113312229514122,0.10278213024139404,0.016435157507658005,0.13040209782775491
937.jpg,0.2943729190155864,0.04359201714396477,0.11964299529790878,0.013117893598973751,0.11802001297473907
711.jpg,0.2721519255283056,0.05156725272536278,0.1205914169549942,0.006023119203746319,0.09397013664420228
586.jpg,0.27030743773502763,0.06873136758804321,0.1205914169549942,0.0027597772423177958,0.07822487594967242
562.jpg,0.2661160357238259,0.037280067801475525,0.10599879175424576,0.010144302621483803,0.11269287354662083
394.jpg,0.2653334876522422,0.07121630012989044,0.13333040475845337,0.004827009979635477,0.055959772784262896
666.jpg,0.2644083283958025,0.019569024443626404,0.0591195747256279,0.026582032442092896,0.15913769678445533
34.jpg,0.26231945419567637,0.04255189001560211,0.10093895345926285,0.009288733592256904,0.10953987712855451
450.jpg,0.258774682355579,0.03899222984910011,0.09140616655349731,0.009952262043952942,0.11842402390902862
892.jpg,0.25449644509353675,0.06255757808685303,0.11894374340772629,0.004951233975589275,0.06804388962336816
328.jpg,0.2480260176671436,0.021303119137883186,0.06946290284395218,0.013859422411769629,0.1434005732735386
707.jpg,0.2384648821898736,0.0475606843829155,0.10599879175424576,0.0037415437400341034,0.08116386231267825
